object_name,data_received_on,description,device_id,ismanual,object_id,object_type,present_value,units
VOX'OS02'MAakUpFan'MakUpFan2'StaAuto,2025-11-07T11:19:20.965 UTC,Fan Auto Status,2122754,False,57,binaryInput,active,n/a
VOX'OS04'Ahu'Ahu13'TSOcc,2025-11-07T11:13:54.453 UTC,Time Scheduler - Occupancy,2122756,False,1,schedule,1,n/a
VOX'OS02'Ahu'Ahu5'HuR1,2025-11-07T11:19:20.965 UTC,Space Air Humidity,2122754,False,50,analogInput,70.56999969482422,percentRelativeHumidity
VOX'OS3A'FirePnl'FacpPan'Alm,2025-11-07T11:16:27.906 UTC,FACP Common Fire Alarm,2122758,False,1,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu4'TBTSu,2025-11-07T11:19:20.965 UTC,Trend Supply Air Temperature,2122754,False,43,trendLog,n/a,n/a
VOX'OS02'Mahu1'AhuMkp1'TBHuSu,2025-11-07T11:19:20.965 UTC,Trend Supply Air Humidity,2122754,False,67,trendLog,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'RPscDet,2025-11-07T11:16:03.370 UTC,Room presence detection,2,False,6,binaryValue,inactive,n/a
VOX'OS04'Ahu'Ahu13'TBHuRt,2025-11-07T11:13:54.453 UTC,Trend Return Air Humidity,2122756,False,6,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu8'AlmTRLow,2025-11-07T11:13:54.453 UTC,Room Low Temperature Alarm,2122756,False,24,binaryValue,inactive,n/a
VOX'OS01'SMDB'SMDB'OnOFF2,2025-11-07T11:06:56.469 UTC,MCC-S5-T3 -01On/Off Status,2122753,False,103,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'TCtlC'PrSpC,2025-11-07T11:16:03.370 UTC,Present cooling setpoint,2,False,20,analogValue,22,degreesCelsius
VOXZAHIA'AS03'PX_EDOS3,2025-11-07T11:07:24.654 UTC,,2122755,False,2097155,file,n/a,n/a
VOX'OS02'Mahu1'AhuMkp1'TRtCHW,2025-11-07T11:19:20.965 UTC,CHW Return Temperature,2122754,False,64,analogInput,n/a,degreesCelsius
VOX'OS05'Ahu'Ahu10'AlmTRHi,2025-11-07T11:09:52.707 UTC,Room High Temperature Alarm,2122757,False,5,binaryValue,inactive,n/a
VOX'OS01'MtrEMU'EMU04'00'PowA,2025-11-07T11:06:56.469 UTC,Active Power A,2122753,False,157,analogInput,n/a,kilowatts
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'GrnLf,2025-11-07T11:11:55.586 UTC,Green leaf,233,False,52,structuredView,n/a,n/a
VOX'OS01'MtrEMU'EMU02'00'CurrA,2025-11-07T11:06:56.469 UTC,Current A,2122753,False,116,analogInput,125.13034057617188,amperes
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanSpdMinVnt,2025-11-07T11:11:55.586 UTC,Minimum fan speed for ventilation,233,False,83,analogValue,50,percent
VOX'OS01'Ahu'Ahu1'TSu,2025-11-07T11:06:56.469 UTC,Supply air Temperature,2122753,False,83,analogInput,22.600000381469727,degreesCelsius
VOXZAHIA'AS06'PX_S7,2025-11-07T11:16:27.906 UTC,"Siemens\\AE\\Dubai\\VOXALZAHIA\\AS06",2122758,False,2097162,file,n/a,n/a
BASTUP,2025-11-07T11:16:03.370 UTC,,2,False,1,file,n/a,n/a
BAPL,2025-11-07T11:16:03.370 UTC,,2,False,31,file,n/a,n/a
VOX'OS01'Ahu'Ahu1'AlmTRLow,2025-11-07T11:06:56.469 UTC,Room Low Temperature Alarm,2122753,False,6,binaryValue,inactive,n/a
VOX'OS01'Ahu'FAHU2'FbFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Feedback,2122753,False,94,analogInput,n/a,percent
VOX'OS02'Ahu'Ahu4'ChwFb,2025-11-07T11:19:20.965 UTC,CHW Valve Feedback,2122754,False,34,analogInput,12.469999313354492,percent
VOX'OS05'MSFD'MSFD'MSFD1,2025-11-07T11:09:52.707 UTC,MSFD-1 AUD-14(Projector Room-Supply),2122757,False,25,binaryInput,active,n/a
VOX'OS01'Ahu'AhuMkp2'AlmPre,2025-11-07T11:06:56.469 UTC,Pre-Filter Alarm,2122753,False,26,binaryInput,inactive,n/a
VOX'OS04'Ahu'FAHU'CmdOnSf,2025-11-07T11:13:54.453 UTC,FAHU Supply Fan Start/Stop Command,2122756,False,7,binaryOutput,active,n/a
VOX'OS01'ExFans'ToiExFan'RUn,2025-11-07T11:06:56.469 UTC,Fan Run Status ,2122753,False,64,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu14'TBFbFAD,2025-11-07T11:19:20.965 UTC,Trend Fresh Air Damper Feedback,2122754,False,5,trendLog,n/a,n/a
WS-Text-zh-CN-sql,2025-11-07T11:16:03.370 UTC,,2,False,386,file,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'ROpUnDev(1)'PscBtnIn,2025-11-07T11:16:03.370 UTC,Presence button input value,2,False,84,binaryValue,inactive,n/a
VOX'OS04'Ahu'Ahu7'ChwFb,2025-11-07T11:13:54.453 UTC,CHW Valve Feedback,2122756,False,23,analogInput,57.22999954223633,percent
VOX'OS04'Ahu'Ahu7'AlmTRLow,2025-11-07T11:13:54.453 UTC,Room Low Temperature Alarm,2122756,False,18,binaryValue,inactive,n/a
VOX_FCU'Flr_01'RS_FCU_FY_25'FvrRSegmStup,2025-11-07T11:16:03.370 UTC,"Favorite room segm., start-up & checkout",2,False,337,structuredView,n/a,n/a
VOX'OS04'Ahu'Ahu6'TBTe,2025-11-07T11:13:54.453 UTC,Trend Space Air Temperature,2122756,False,22,trendLog,n/a,n/a
VOX'OS3'MtrEMU'EMU01'00'VoltAB,2025-11-07T11:07:24.654 UTC,Voltage A-B,2122755,False,12,analogInput,404.663330078125,volts
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'FanSpdMinC,2025-11-07T11:16:03.370 UTC,Minimum fan speed for cooling,2,False,90,analogValue,50,percent
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanAvlH,2025-11-07T11:11:55.586 UTC,Fan available for heating,233,False,25,binaryValue,inactive,n/a
VOXZAHIA'AS02'IOC_ACT,2025-11-07T11:19:20.965 UTC,BACnetGen downloaded IOC,2122754,False,2097166,file,n/a,n/a
VOXZAHIA'AS04'LON_DAT,2025-11-07T11:13:54.453 UTC,,2122756,False,2097165,file,n/a,n/a
VOX'OS04'Ahu'Ahu7'SpCo2Hi,2025-11-07T11:13:54.453 UTC,Space Air Co2  High Alarm Setpoint,2122756,False,29,analogValue,1100,partsPerMillion
VOXZAHIA'AS06'PX_EDOS4,2025-11-07T11:16:27.906 UTC,,2122758,False,2097156,file,n/a,n/a
VOX'OS02'Ahu'Ahu5'AlmTRHi,2025-11-07T11:19:20.965 UTC,Room High Temperature Alarm,2122754,False,29,binaryValue,inactive,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'TCtlC'HCclTRCtrC,2025-11-07T11:11:55.586 UTC,Room temp.ctr.cool.for heating/cool.coil,233,False,4,loop,n/a,n/a
VOX'OS01'Ahu'AhuMkp2'StaAuto,2025-11-07T11:06:56.469 UTC,Supply Fan Auto Status,2122753,False,28,binaryInput,active,n/a
Infra'FvrComg,2025-11-07T11:16:03.370 UTC,Favorite commissioning,2,False,340,structuredView,n/a,n/a
Global'NotifCl63,2025-11-07T11:19:20.965 UTC,"Offline trend alarm, extended",2122754,False,63,notificationClass,n/a,n/a
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanVntReq,2025-11-07T11:11:55.586 UTC,Fan ventilation request,233,False,94,analogValue,5,percent
VOX'OS02'MSFD'MSFD'OnOFF8,2025-11-07T11:19:20.965 UTC,MSFD-6 Store-Supply,2122754,False,81,binaryInput,inactive,n/a
VOX'OS01'Ahu'FAHU2'AlmTSuHi,2025-11-07T11:06:56.469 UTC,Supply Air High Temperature Alarm,2122753,False,36,binaryValue,inactive,n/a
VOX'OS02'Ahu'Ahu15'SpCo2Hi,2025-11-07T11:19:20.965 UTC,Space Air Co2  High Alarm Setpoint,2122754,False,16,analogValue,1100,partsPerMillion
VOX'OS01'MtrEMU'EMU03'00'PowB,2025-11-07T11:06:56.469 UTC,Active Power B,2122753,False,141,analogInput,77.7314682006836,kilowatts
VOX'OS01'MtrEMU'EMU06'00'VoltAB,2025-11-07T11:06:56.469 UTC,Voltage A-B,2122753,False,195,analogInput,409.26263427734375,volts
VOX'OS01'Ahu'AhuMkp2'AlmBag,2025-11-07T11:06:56.469 UTC,Bag Filter Alarm,2122753,False,25,binaryInput,inactive,n/a
VOX'OS02'Ahu'Ahu14'RtCo2,2025-11-07T11:19:20.965 UTC,Space Air Co2 Setpoint,2122754,False,1,analogValue,1000,partsPerMillion
VOX'OS3'MtrEMU'EMU01'00'VoltCA,2025-11-07T11:07:24.654 UTC,Voltage C-A,2122755,False,16,analogInput,406.45745849609375,volts
VOX'OS04'Ahu'FAHU'SpMaxVFD,2025-11-07T11:13:54.453 UTC,VFD Max. Speed Setpoint,2122756,False,55,analogValue,100,percent
VOX'OS02'Mahu1'AhuMkp1'TBFbMAD,2025-11-07T11:19:20.965 UTC,Trend Shawarmah MAD Feedback,2122754,False,66,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu7'AlmTRHi,2025-11-07T11:13:54.453 UTC,Room High Temperature Alarm,2122756,False,17,binaryValue,inactive,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'ROpModDtr'ROpMod,2025-11-07T11:11:55.586 UTC,Room operating mode,233,False,23,multiStateValue,4,n/a
VOX'OS05'RmTAvg'SpaceT16'HuR1,2025-11-07T11:09:52.707 UTC,Space Air Humidity-1,2122757,False,65,analogInput,67.61000061035156,percentRelativeHumidity
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'HCStaDtr'HCSta,2025-11-07T11:11:55.586 UTC,Heating/cooling state,233,False,34,multiStateValue,1,n/a
VOX'OS04'ExFans'PrjExFan'SsCmd,2025-11-07T11:13:54.453 UTC,Fan Start Stop Command,2122756,False,8,binaryOutput,active,n/a
VOX'OS01'Ahu'Ahu3'TempSu,2025-11-07T11:06:56.469 UTC,Supply Air Temperature,2122753,False,44,analogInput,16.57499885559082,degreesCelsius
VOX_FCU'Flr_01'R_FCU_FY_25'ROpModDtr'ROpMod,2025-11-07T11:16:03.370 UTC,Room operating mode,2,False,23,multiStateValue,4,n/a
VOX'OS01'MSFD'MSFD'OnOFF1,2025-11-07T11:06:56.469 UTC,On Off Status(Store),2122753,False,90,binaryInput,active,n/a
VOX'OS01'SMDB'SMDB'OnOFF4,2025-11-07T11:06:56.469 UTC,MDB-S5-01 On/Off Status,2122753,False,105,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu16'AlmTRLow,2025-11-07T11:19:20.965 UTC,Room Low Temperature Alarm,2122754,False,18,binaryValue,inactive,n/a
VOX'OS04'Ahu'FAHU'OffTemp4,2025-11-07T11:13:54.453 UTC,FAHU After Sensible Wheel Off Coil Humidity,2122756,False,60,analogInput,27.78999900817871,percentRelativeHumidity
VOX'OS02'Ahu'Ahu16'PIDTR,2025-11-07T11:19:20.965 UTC,PID - Control For Room Temperature,2122754,False,5,loop,100,n/a
VOX'OS04'Ahu'Ahu13'TBHuSu,2025-11-07T11:13:54.453 UTC,Trend Supply Air Humidity,2122756,False,7,trendLog,n/a,n/a
VOX'OS02'MAakUpFan'MakUpFan1'StsDamp,2025-11-07T11:19:20.965 UTC,Supply Air Damper Status,2122754,False,55,binaryInput,inactive,n/a
VOX'OS01'Ahu'Ahu1'SpFAD1,2025-11-07T11:06:56.469 UTC,FA. Damper Open Setpoint for Co High,2122753,False,5,analogValue,100,percent
VOX'OS02'Ahu'Ahu4'TBTe,2025-11-07T11:19:20.965 UTC,Trend Space Air Temperature,2122754,False,44,trendLog,n/a,n/a
VOXZAHIA'AS02'PX_EDOS7,2025-11-07T11:19:20.965 UTC,,2122754,False,2097159,file,n/a,n/a
VOX'OS01'Ahu'Ahu17'CmdCHW,2025-11-07T11:06:56.469 UTC,CHW Valve Command,2122753,False,5,analogOutput,n/a,percent
VOX'OS01'MtrEMU'EMU05'00'VoltCN,2025-11-07T11:06:56.469 UTC,Voltage C-N,2122753,False,183,analogInput,236.5326385498047,volts
VOX'OS02'Ahu'Ahu16'TBFbFAD,2025-11-07T11:19:20.965 UTC,Trend Fresh Air Damper Feedback,2122754,False,27,trendLog,n/a,n/a
VOX'OS01'MtrEMU'EMU06'00'VoltBC,2025-11-07T11:06:56.469 UTC,Voltage B-C,2122753,False,197,analogInput,409.47119140625,volts
VOX'OS01'Ahu'Ahu2'SpTROcc,2025-11-07T11:06:56.469 UTC,Room Temperature Occupied Setpoint,2122753,False,38,analogValue,21,degreesCelsius
VOX'OS04'Ahu'FAHU'AlmPreFl1,2025-11-07T11:13:54.453 UTC,FAHU Pre Filter Status,2122756,False,27,binaryInput,inactive,n/a
VOX'OS04'Ahu'Ahu8'TBTRt,2025-11-07T11:13:54.453 UTC,Trend Return Air Temperature,2122756,False,42,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu3'Co2RA2,2025-11-07T11:06:56.469 UTC,Space Air Co2-2,2122753,False,91,analogInput,552.2000122070312,partsPerMillion
VOX'OS01'Ahu'FAHU2'OffHum4,2025-11-07T11:06:56.469 UTC,FAHU After Sensible Wheel On Coil Humidity,2122753,False,62,analogInput,94.12999725341797,percentRelativeHumidity
VOX'OS01'Ahu'Ahu2'AlmTRHi,2025-11-07T11:06:56.469 UTC,Room High Temperature Alarm,2122753,False,17,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu9'ChwTemp,2025-11-07T11:09:52.707 UTC,Chilled Water Return Temperature,2122757,False,35,analogInput,n/a,degreesCelsius
VOX'OS05'MtrEMU'EMU01'00'PowT,2025-11-07T11:09:52.707 UTC,Total Active Power,2122757,False,79,analogInput,19.008575439453125,kilowatts
VOX'OS02'Ahu'Ahu16'TBTRt,2025-11-07T11:19:20.965 UTC,Trend Return Air Temperature,2122754,False,31,trendLog,n/a,n/a
VOX'OS02'Ahu'Ahu14'SpHuSpcCt,2025-11-07T11:19:20.965 UTC,Space Air Humidity Cut Off Setpoint,2122754,False,7,analogValue,5,percentRelativeHumidity
VOX_FCU'Flr_01'RS_FCU_FYR_MAIN SERVER ROOM_9B'HVAC'Fan'FanVarSpdMan,2025-11-07T11:11:55.586 UTC,Manual variable speed fan,233,False,93,analogValue,100,noUnits
VOXZAHIA'AS03xP,2025-11-07T11:07:24.654 UTC,OUTSTATION-03  Pgm,2122755,False,2122755,program,n/a,n/a
VOX'OS01'SplitUnit'Split2'Trip,2025-11-07T11:06:56.469 UTC,Fan Trip Status,2122753,False,116,binaryInput,inactive,n/a
VOX'OS04'Ahu'FAHU'SpMinVFD,2025-11-07T11:13:54.453 UTC,VFD Min. Speed Setpoint,2122756,False,56,analogValue,80,percent
VOX'OS05'Ahu'Ahu11'SpCo2Band,2025-11-07T11:09:52.707 UTC,Space  Air Co2 Setpoint Band,2122757,False,23,analogValue,100,partsPerMillion
VOX'OS02'Mahu1'AhuMkp1'Fail,2025-11-07T11:19:20.965 UTC,Damper Fail To Open Alarm,2122754,False,67,binaryValue,inactive,n/a
VOX'OS01'MtrEMU'EMU04'00'PowC,2025-11-07T11:06:56.469 UTC,Active Power C,2122753,False,159,analogInput,n/a,kilowatts
VOX'OS05'RmTAvg'SpaceT14'Co2Avg,2025-11-07T11:09:52.707 UTC,Space Co2 Average,2122757,False,80,analogValue,148.1999969482422,partsPerMillion
VOX'OS02'Mahu1'AhuMkp1'FbCHW,2025-11-07T11:19:20.965 UTC,CHW Valve Feedback,2122754,False,59,analogInput,16.309999465942383,percent
VOX'OS01'Ahu'Ahu3'ChwFb,2025-11-07T11:06:56.469 UTC,CHW Valve Feedback,2122753,False,34,analogInput,101.48999786376953,percent
VOXZAHIA'AS05,2025-11-07T11:09:52.707 UTC,OUTSTATION-05 & 05A,2122757,False,2122757,device,n/a,n/a
VOX'OS01'Ahu'Ahu2'TBHuRt,2025-11-07T11:06:56.469 UTC,Trend Return Air Humidity,2122753,False,28,trendLog,n/a,n/a
VOX'OS04'Ahu'Ahu13'FbFAD,2025-11-07T11:13:54.453 UTC,Fresh Air Damper Feedback,2122756,False,4,analogInput,80.31999969482422,percent
VOX'OS05'Ahu'Ahu12'SpFAD1,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Co High,2122757,False,45,analogValue,100,percent
VOX'OS02'Ahu'Ahu15'FbFAD,2025-11-07T11:19:20.965 UTC,Fresh Air Damper Feedback,2122754,False,15,analogInput,101.69600677490234,percent
VOX'OS02'Ahu'Ahu5'TempSp2,2025-11-07T11:19:20.965 UTC,Space Air Temperature-2,2122754,False,77,analogInput,18.814998626708984,degreesCelsius
VOX'OS01'Ahu'Ahu3'PIDVFD,2025-11-07T11:06:56.469 UTC,PID - Control For VFD,2122753,False,8,loop,100,n/a
WS-Text-no-sql,2025-11-07T11:16:03.370 UTC,,2,False,377,file,n/a,n/a
VOX'OS04'Ahu'FAHU'TBFbRAD,2025-11-07T11:13:54.453 UTC,Trend Return Air Damper Feedback,2122756,False,48,trendLog,n/a,n/a
VOX'OS05'MtrEMU'EMU03'00'VoltBN,2025-11-07T11:09:52.707 UTC,Voltage B-N,2122757,False,117,analogInput,234.5933074951172,volts
VOX'OS01'Ahu'Ahu1'StaVFDSf,2025-11-07T11:06:56.469 UTC,Supply Fan VFD Status,2122753,False,6,binaryInput,active,n/a
VOX'OS02'Ahu'Ahu14'TBTe,2025-11-07T11:19:20.965 UTC,Trend Space Air Temperature,2122754,False,11,trendLog,n/a,n/a
VOX'OS02'Mahu1'AhuMkp1'TBStaFlw,2025-11-07T11:19:20.965 UTC,Trend Supply Fan Airflow Status,2122754,False,68,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu2'SpHuR,2025-11-07T11:06:56.469 UTC,Space Air Humidity Setpoint,2122753,False,32,analogValue,60,percent
VOX_FCU'Flr_01'RS_FCU_FY_25'HVAC'Fan'FanSpdMaxVnt,2025-11-07T11:16:03.370 UTC,Maximum fan speed for ventilation,2,False,82,analogValue,95,percent
VOX'OS05'RmTAvg'SpaceT16'TempSp2,2025-11-07T11:09:52.707 UTC,Space Air Temperature-2,2122757,False,68,analogInput,23.639999389648438,degreesCelsius
VOX'OS01'Ahu'Ahu3'SpTRUnoc,2025-11-07T11:06:56.469 UTC,Room Temperature Un-Occupied Setpoint,2122753,False,52,analogValue,26,degreesCelsius
VOX'OS01'Ahu'Ahu2'StaFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Airflow Status,2122753,False,17,binaryInput,active,n/a
VOX'OS02'ExFans'SmkEXFan4'FanHoa,2025-11-07T11:19:20.965 UTC,Fan Hand Auto Status,2122754,False,43,binaryInput,active,n/a
VOX'OS01'MtrEMU'EMU04'00'PowT,2025-11-07T11:06:56.469 UTC,Total Active Power,2122753,False,160,analogInput,n/a,kilowatts
VOX'OS01'Ahu'FAHU2'FBVFDEf,2025-11-07T11:06:56.469 UTC,FAHU Exhaust Fan VFD Feedback,2122753,False,95,analogInput,99.63999938964844,percent
VOXZAHIA'AS04'PX_EDOS1,2025-11-07T11:13:54.453 UTC,,2122756,False,2097153,file,n/a,n/a
VOX'OS01'Ahu'Ahu1'CmdFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Command,2122753,False,3,analogOutput,80,percent
VOX'OS02'ExFans'KitExFan'VFDMin,2025-11-07T11:19:20.965 UTC,VFD Min. Speed SetPoint,2122754,False,80,analogValue,90,noUnits
VOX_FCU'Flr_01'R_FCU_FY_25'RGrnLf'REeiRst,2025-11-07T11:16:03.370 UTC,Reset of room energy efficiency indic.,2,False,1,binaryValue,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'AlmNtAuto,2025-11-07T11:06:56.469 UTC,Supply Fan Not In Auto Alarm,2122753,False,26,binaryValue,inactive,n/a
VOX'OS02'Ahu'Ahu15'TRe,2025-11-07T11:19:20.965 UTC,Return Air Temperature,2122754,False,20,analogInput,18.204999923706055,degreesCelsius
VOX'OS05'Ahu'Ahu11'PIDTR,2025-11-07T11:09:52.707 UTC,PID - Control For Room Temperature,2122757,False,3,loop,100,n/a
VOX'OS01'MtrEMU'EMU03'00'TBKwh,2025-11-07T11:06:56.469 UTC,TB Active Energy_Kwh,2122753,False,68,trendLog,n/a,n/a
VOX'OS01'Ahu'Ahu17'SpTREff,2025-11-07T11:06:56.469 UTC,Room Temperature Effective Setpoint,2122753,False,23,analogValue,25,degreesCelsius
VOX'OS04'Ahu'Ahu8'AlmPreFlt,2025-11-07T11:13:54.453 UTC,Pre-Filter Alarm,2122756,False,19,binaryInput,inactive,n/a
VOX'OS01'Ahu'AhuMkp2'CMDFAD,2025-11-07T11:06:56.469 UTC,Fresh Air Damper Command,2122753,False,19,analogOutput,100,percent
VOX'OS04'Ahu'Ahu6'TsOn,2025-11-07T11:13:54.453 UTC,Time Scheduler - On/Off,2122756,False,4,schedule,1,n/a
Global'NotifCl23,2025-11-07T11:19:20.965 UTC,"High prio alarm, extended",2122754,False,23,notificationClass,n/a,n/a
VOX'OS02'Ahu'Ahu14'SpTRHiLo,2025-11-07T11:19:20.965 UTC,Room Temperature Hi/Low Limit Setpoint,2122754,False,11,analogValue,4,degreesCelsius
VOX'OS3A'TMS'TMS'OnOFF,2025-11-07T11:16:27.906 UTC,System Status,2122758,False,7,binaryInput,inactive,n/a
VOX'OS01'Ahu'Ahu2'AlmFlw,2025-11-07T11:06:56.469 UTC,Supply Fan Air Flow Fail Alarm,2122753,False,14,binaryValue,inactive,n/a
VOX'OS01'Ahu'Ahu1'FireAlm,2025-11-07T11:06:56.469 UTC,Fire Alarm From FACP,2122753,False,139,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu11'TempSu,2025-11-07T11:09:52.707 UTC,Supply Air Temperature,2122757,False,22,analogInput,15.859999656677246,degreesCelsius
VOX'OS01'Ahu'FAHU2'FADSp,2025-11-07T11:06:56.469 UTC,FAD Setpoint,2122753,False,72,analogValue,100,noUnits
VOX'OS01'MtrEMU'EMU03'00'Fq,2025-11-07T11:06:56.469 UTC,Frequency,2122753,False,138,analogInput,50.01961898803711,hertz
VOXZAHIA'AS04'PX_EDOS4,2025-11-07T11:13:54.453 UTC,,2122756,False,2097156,file,n/a,n/a
VOX'OS05'RmTAvg'SpaceT14'TRAvg,2025-11-07T11:09:52.707 UTC,Room Temperature Average,2122757,False,82,analogValue,21.952999114990234,degreesCelsius
WS-Text-ro-sql,2025-11-07T11:16:03.370 UTC,,2,False,381,file,n/a,n/a
VOXZAHIA'AS01'PX_BBI,2025-11-07T11:06:56.469 UTC,"Siemens\\AE\\Dubai\\VOXALZAHIA\\AS01",2122753,False,2097163,file,n/a,n/a
VOX_FCU'Flr_01'R_FCU_FYR_SERVER ROOM_9B'RHvacCoo'RAQualInd,2025-11-07T11:11:55.586 UTC,Room air quality indication,233,False,37,multiStateValue,1,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'TCtlC'DSpCPcf,2025-11-07T11:16:03.370 UTC,Delta cooling setpoint for pre-comfort,2,False,17,analogValue,2,degreesKelvin
VOX'OS02'Ahu'Ahu15'SpFAD1,2025-11-07T11:19:20.965 UTC,FA. Damper Open Setpoint for Co High,2122754,False,18,analogValue,100,percent
VOX'OS02'Mahu1'AhuMkp1'AlmBag,2025-11-07T11:19:20.965 UTC,Bag Filter Alarm,2122754,False,67,binaryInput,active,n/a
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'TrndRTemp,2025-11-07T11:16:03.370 UTC,Trend for room temperature,2,False,5,trendLog,n/a,n/a
Global'NotifCl31,2025-11-07T11:19:20.965 UTC,"Normal alarm, simple",2122754,False,31,notificationClass,n/a,n/a
hmi-88E8FF19991667D24C9DB45D01B60A6D,2025-11-07T11:16:03.370 UTC,,2,False,354,file,n/a,n/a
VOX'OS01'Ahu'Ahu2'SpHuSpcCt,2025-11-07T11:06:56.469 UTC,Space Air Humidity Cut Off Setpoint,2122753,False,33,analogValue,5,percentRelativeHumidity
VOX'OS02'ExFans'SmkEXFan4'RUn,2025-11-07T11:19:20.965 UTC,Fan Run Status ,2122754,False,44,binaryInput,inactive,n/a
VOX'OS05'Ahu'Ahu9'Almbag,2025-11-07T11:09:52.707 UTC,Bag Filter Alarm,2122757,False,21,binaryInput,inactive,n/a
VOX'OS01'Ahu'FAHU2'OnHum3,2025-11-07T11:06:56.469 UTC,FAHU Before Sensible Wheel On Coil Temperature,2122753,False,70,analogInput,24.814998626708984,degreesCelsius
VOX'OS05'Ahu'Ahu12'TBStaFlw,2025-11-07T11:09:52.707 UTC,Trend Supply Fan Airflow Status,2122757,False,25,trendLog,n/a,n/a
VOX'OS05'MtrEMU'EMU02'00'Pf,2025-11-07T11:09:52.707 UTC,Power Factor Total,2122757,False,92,analogInput,-0.7637608647346497,noUnits
VOX'OS05'MtrEMU'EMU01'00'CurrA,2025-11-07T11:09:52.707 UTC,Current A,2122757,False,69,analogInput,50.384891510009766,amperes
VOX'OS04'Ahu'Ahu7'TempSp1,2025-11-07T11:13:54.453 UTC,Space Air Temperature,2122756,False,32,analogInput,20.959999084472656,degreesCelsius
VOX'OS02'Ahu'Ahu14'AvgHu,2025-11-07T11:19:20.965 UTC,Average Value of Space Humidity,2122754,False,2,analogInput,81.95500183105469,percentRelativeHumidity
VOX'OS05'MSFD'MSFD'mSFD4,2025-11-07T11:09:52.707 UTC,MSFD-4-AUD-15(Projecter Room Return),2122757,False,31,binaryInput,active,n/a
VOXZAHIA'AS02'LON_DAT,2025-11-07T11:19:20.965 UTC,,2122754,False,2097165,file,n/a,n/a
VOX'OS04'Ahu'Ahu7'TBHuRt,2025-11-07T11:13:54.453 UTC,Trend Return Air Humidity,2122756,False,28,trendLog,n/a,n/a
VOX'OS01'Ahu'FAHU2'OffTemp4,2025-11-07T11:06:56.469 UTC,FAHU After Sensible Wheel Off Coil Humidity,2122753,False,67,analogInput,86.87999725341797,percentRelativeHumidity
NS_10211525 INV ,2025-11-07T11:13:58.582 UTC,NS_10211525 INV ,2001,False,1,positiveIntegerValue,n/a,n/a
VOX'OS05'Ahu'Ahu9'SpFAD,2025-11-07T11:09:52.707 UTC,FA. Damper Open Setpoint for Normal,2122757,False,63,analogValue,50,percent
VOX'OS05'Ahu'Ahu11'StaAuto,2025-11-07T11:09:52.707 UTC,Supply Fan Auto Status,2122757,False,10,binaryInput,active,n/a
VOX'OS01'MtrEMU'EMU04'00'CurrB,2025-11-07T11:06:56.469 UTC,Current B,2122753,False,152,analogInput,n/a,amperes
VOX'OS01'Ahu'FAHU2'AlmAutoEf,2025-11-07T11:06:56.469 UTC,Exhaust Fan Not in Auto Alarm,2122753,False,30,binaryValue,inactive,n/a
VOX'OS05'Ahu'Ahu12'SpCo2Hi,2025-11-07T11:09:52.707 UTC,Space Air Co2  High Alarm Setpoint,2122757,False,43,analogValue,800,partsPerMillion
VOX'OS01'MtrEMU'EMU02'00'PowC,2025-11-07T11:06:56.469 UTC,Active Power C,2122753,False,125,analogInput,28.494356155395508,kilowatts
VOX_FCU'Flr_01'R_FCU_FY_25'RHvacCoo'VntCtl'SpAQualRCmf,2025-11-07T11:16:03.370 UTC,Setpoint room air quality for comfort,2,False,53,analogValue,900,partsPerMillion
